node_i,node_j,p_value
InsInMt,LowLLapse,0.45727615034999414
InsInMt,MeanRH,0.8492067878570962
InsInMt,MidLLapse,0.8484510861655743
InsInMt,MorningBound,0.6690752175214851
InsInMt,MorningCIN,0.0731785829795025
InsInMt,MountainFcst,0.05077371016184104
InsInMt,MvmtFeatures,0.536548061684919
InsInMt,N34StarFcst,0.26557173195584716
InsInMt,OutflowFrMt,1.0270111057853931e-05
InsInMt,PlainsFcst,0.2659295352788136
InsInMt,R5Fcst,0.16800498761732766
InsInMt,RHRatio,0.18634066802423677
InsInMt,ScenRel3_4,0.9933490667350606
InsInMt,ScenRelAMCIN,0.2766687366809512
InsInMt,ScenRelAMIns,0.5942520203725299
InsInMt,Scenario,0.7271053412676478
InsInMt,ScnRelPlFcst,0.7271053412676478
InsInMt,SfcWndShfDis,0.38376128718035957
InsInMt,SynForcng,0.585760752499416
InsInMt,TempDis,0.12219417964016262
InsInMt,WindAloft,0.6765583046436656
InsInMt,WindFieldMt,0.9837406727224676
InsInMt,WindFieldPln,0.4573626931136032
InsInMt,WndHodograph,0.43122216565350246
InsSclInScen,CurPropConv,0.9705762895025055
InsSclInScen,Dewpoints,0.5776072236487011
InsSclInScen,LLIW,0.4521300421229665
InsSclInScen,LatestCIN,0.6698018109651449
InsSclInScen,LowLLapse,0.4817841664242525
InsSclInScen,MeanRH,0.9759246010439683
InsSclInScen,MidLLapse,0.09574494875325593
InsSclInScen,MvmtFeatures,0.47902215803765513
InsSclInScen,N34StarFcst,0.060568926000226106
InsSclInScen,PlainsFcst,0.09523341054020884
InsSclInScen,R5Fcst,0.12853681154326618
InsSclInScen,RHRatio,0.9022132731928407
InsSclInScen,ScenRel3_4,0.5562180869105258
InsSclInScen,ScnRelPlFcst,0.3557146843393649
InsSclInScen,SfcWndShfDis,0.35653831927789
InsSclInScen,SynForcng,0.4847116565309625
InsSclInScen,TempDis,0.6971101033398002
InsSclInScen,WindAloft,0.1123129290601887
InsSclInScen,WindFieldMt,0.8378239070568363
InsSclInScen,WindFieldPln,0.21990913972638304
LIfr12ZDENSd,AMDewptCalPl,0.8575471070779068
LIfr12ZDENSd,AMInsWliScen,1.2145704761903806e-06
LIfr12ZDENSd,CurPropConv,0.45188211041453763
LIfr12ZDENSd,Dewpoints,0.6232302850005091
LIfr12ZDENSd,InsSclInScen,0.9970069339055214
LIfr12ZDENSd,LLIW,0.8712755778075524
LIfr12ZDENSd,LatestCIN,0.12648817674044036
LIfr12ZDENSd,LowLLapse,0.5322840796986212
LIfr12ZDENSd,MeanRH,0.772416967766948
LIfr12ZDENSd,MidLLapse,0.4558927530410998
LIfr12ZDENSd,MvmtFeatures,0.47238705668817527
LIfr12ZDENSd,N34StarFcst,0.15587220979537386
LIfr12ZDENSd,PlainsFcst,0.40511969139557374
LIfr12ZDENSd,R5Fcst,0.8354180112230823
LIfr12ZDENSd,RHRatio,0.6466415988342447
LIfr12ZDENSd,ScenRel3_4,0.741333429742596
LIfr12ZDENSd,ScnRelPlFcst,0.7178523740445302
LIfr12ZDENSd,SfcWndShfDis,0.8682273321438896
LIfr12ZDENSd,SynForcng,0.334399061074547
LIfr12ZDENSd,TempDis,0.4181328281657546
LIfr12ZDENSd,WindAloft,0.39364273144635314
LIfr12ZDENSd,WindFieldMt,0.10176793127893405
LIfr12ZDENSd,WindFieldPln,0.5259988913782526
LLIW,CurPropConv,3.0666766308680185e-21
LLIW,Dewpoints,0.2920099227177179
LLIW,LowLLapse,0.6849229812750037
LLIW,MeanRH,0.17464922549132547
LLIW,MidLLapse,0.1223987872319479
LLIW,MvmtFeatures,0.5124539510815176
LLIW,N34StarFcst,0.295218396473358
LLIW,PlainsFcst,0.19873478422125387
LLIW,R5Fcst,0.23535863581611957
LLIW,RHRatio,0.4323636468328279
LLIW,ScnRelPlFcst,0.7737100157617496
LLIW,SfcWndShfDis,0.5163469389332146
LLIW,SynForcng,0.40457337393116327
LLIW,TempDis,0.9419784959731301
LLIW,WindAloft,0.3082786588148197
LLIW,WindFieldMt,0.38397010710479906
LLIW,WindFieldPln,0.8641125620750962
LatestCIN,CurPropConv,0.001623171650906555
LatestCIN,Dewpoints,0.7511675517269916
LatestCIN,LLIW,0.5750456244108926
LatestCIN,LowLLapse,0.6792559125430951
LatestCIN,MeanRH,0.7306368318784066
LatestCIN,MidLLapse,0.5784499757331341
LatestCIN,MvmtFeatures,0.28061553599787925
LatestCIN,N34StarFcst,0.620042579961087
LatestCIN,PlainsFcst,0.9502144246456311
LatestCIN,R5Fcst,0.7910638705369959
LatestCIN,RHRatio,0.11549867615780374
LatestCIN,ScnRelPlFcst,0.718098193418729
LatestCIN,SfcWndShfDis,0.9232699416755191
LatestCIN,SynForcng,0.5578062457560182
LatestCIN,TempDis,0.2799441467991191
LatestCIN,WindAloft,0.949464310845676
LatestCIN,WindFieldMt,0.09032194959330031
LatestCIN,WindFieldPln,0.32095646287952523
LoLevMoistAd,AMCINInScen,0.5603924208233935
LoLevMoistAd,AMDewptCalPl,0.7273292790348505
LoLevMoistAd,AMInsWliScen,0.1451869371554815
LoLevMoistAd,CapInScen,0.5361845356033066
LoLevMoistAd,CurPropConv,0.3141888066434889
LoLevMoistAd,Date,0.39886489085298626
LoLevMoistAd,Dewpoints,0.46490996340453566
LoLevMoistAd,InsChange,3.028739513009123e-62
LoLevMoistAd,InsSclInScen,0.22465038715546412
LoLevMoistAd,LIfr12ZDENSd,0.1297700235919306
LoLevMoistAd,LLIW,0.21307165275655424
LoLevMoistAd,LatestCIN,0.5511209101436669
LoLevMoistAd,LowLLapse,0.20103784500074545
LoLevMoistAd,MeanRH,0.9866204473153597
LoLevMoistAd,MidLLapse,0.21660893036327084
LoLevMoistAd,MorningCIN,0.7408821881332306
LoLevMoistAd,MountainFcst,0.8530872969342214
LoLevMoistAd,MvmtFeatures,0.6436130916360013
LoLevMoistAd,N34StarFcst,0.05289282554603981
LoLevMoistAd,PlainsFcst,0.13869241230336984
LoLevMoistAd,R5Fcst,0.4980089743015834
LoLevMoistAd,RHRatio,0.4638970905064753
LoLevMoistAd,ScenRel3_4,0.7271754107086426
LoLevMoistAd,ScenRelAMCIN,0.9128390239207016
LoLevMoistAd,ScenRelAMIns,0.858780013784659
LoLevMoistAd,Scenario,0.649790336964317
LoLevMoistAd,ScnRelPlFcst,0.649790336964317
LoLevMoistAd,SfcWndShfDis,0.3030492641570006
LoLevMoistAd,SynForcng,0.28536368910268056
LoLevMoistAd,TempDis,0.9536566083252312
LoLevMoistAd,WindAloft,0.7116676746866542
LoLevMoistAd,WindFieldMt,0.07259462216794754
LoLevMoistAd,WindFieldPln,0.47121341956276475
LowLLapse,MeanRH,0.7378785569508134
LowLLapse,MidLLapse,0.26329176084639616
LowLLapse,MvmtFeatures,0.34587391024139175
LowLLapse,RHRatio,0.5167149985954438
LowLLapse,SfcWndShfDis,0.9999953111145102
LowLLapse,SynForcng,0.8521151078303446
LowLLapse,TempDis,0.2601864451277282
LowLLapse,WindAloft,0.08398531370155456
LowLLapse,WindFieldMt,0.16851364498609583
LowLLapse,WindFieldPln,0.9999999989620106
MeanRH,MidLLapse,0.28372069575106595
MeanRH,MvmtFeatures,0.2586140235495001
MeanRH,RHRatio,0.9602551059177149
MeanRH,SfcWndShfDis,0.9999937450668114
MeanRH,SynForcng,0.1670581330739436
MeanRH,TempDis,0.22082913638952018
MeanRH,WindAloft,0.05799934479511175
MeanRH,WindFieldMt,0.33970253888462537
MeanRH,WindFieldPln,0.999999999980573
MidLLapse,MvmtFeatures,0.8830193028864818
MidLLapse,RHRatio,0.3150989121765721
MidLLapse,SfcWndShfDis,0.14827653260951598
MidLLapse,SynForcng,0.9270842475080749
MidLLapse,TempDis,0.3429309969392112
MidLLapse,WindAloft,0.06253164129639888
MidLLapse,WindFieldMt,0.06890358000644896
MidLLapse,WindFieldPln,0.9999726487994967
MorningBound,AMCINInScen,0.22773851000677262
MorningBound,AMDewptCalPl,0.1857807679786894
MorningBound,AMInsWliScen,0.996162548919414
MorningBound,Boundaries,3.587667887551075e-10
MorningBound,CapChange,0.05865489219634886
MorningBound,CapInScen,0.05426781289734442
MorningBound,CldShadeConv,0.2154655218555064
MorningBound,CompPlFcst,0.05865489219634886
MorningBound,CurPropConv,0.4254504285449632
MorningBound,Date,0.11710534394613971
MorningBound,Dewpoints,0.235051281700864
MorningBound,InsChange,0.8730439452813227
MorningBound,InsSclInScen,0.6821590054065364
MorningBound,LIfr12ZDENSd,0.14648765009295556
MorningBound,LLIW,0.2611083728323907
MorningBound,LatestCIN,0.8619433935233668
MorningBound,LoLevMoistAd,0.7665611634361273
MorningBound,LowLLapse,0.9938920112051947
MorningBound,MeanRH,0.5204996067919763
MorningBound,MidLLapse,0.7428879723758464
MorningBound,MorningCIN,0.20543306197177658
MorningBound,MountainFcst,0.24096562195315693
MorningBound,MvmtFeatures,0.4418318879031705
MorningBound,N34StarFcst,0.3599245310123227
MorningBound,PlainsFcst,0.28862574096327337
MorningBound,R5Fcst,0.37472186713749867
MorningBound,RHRatio,0.5202537689984217
MorningBound,ScenRel3_4,0.9923391261603248
MorningBound,ScenRelAMCIN,0.9024298671169474
MorningBound,ScenRelAMIns,0.9685874007176929
MorningBound,Scenario,0.9996908759531614
MorningBound,ScnRelPlFcst,0.9996908759531614
MorningBound,SfcWndShfDis,0.966886327711687
MorningBound,SynForcng,0.12055904711770457
MorningBound,TempDis,0.6884705160631039
MorningBound,WindAloft,0.10982341983972312
MorningBound,WindFieldMt,0.323870631318424
MorningBound,WindFieldPln,0.6024829142093904
MorningCIN,AMCINInScen,9.921117228012854e-43
MorningCIN,AMDewptCalPl,0.4669170212024829
MorningCIN,AMInsWliScen,0.6729497622018199
MorningCIN,CapInScen,0.6756671114458981
MorningCIN,CurPropConv,0.8577806369619096
MorningCIN,Dewpoints,0.6325018041671038
MorningCIN,InsSclInScen,0.8739870911913028
MorningCIN,LIfr12ZDENSd,0.7429694862665743
MorningCIN,LLIW,0.7134491354917563
MorningCIN,LatestCIN,0.5558471708328624
MorningCIN,LowLLapse,0.7216639719292719
MorningCIN,MeanRH,0.5118709316016874
MorningCIN,MidLLapse,0.5858095491500089
MorningCIN,MvmtFeatures,0.2856391822641795
MorningCIN,N34StarFcst,0.8333910544319021
MorningCIN,PlainsFcst,0.5864816182718272
MorningCIN,R5Fcst,0.20306816779069126
MorningCIN,RHRatio,0.5299938817814445
MorningCIN,ScenRel3_4,0.8553046562110687
MorningCIN,ScenRelAMIns,0.8786355271024079
MorningCIN,ScnRelPlFcst,0.9637810218363799
MorningCIN,SfcWndShfDis,0.6772881709331258
MorningCIN,SynForcng,0.9976165629583887
MorningCIN,TempDis,0.6564251195396406
MorningCIN,WindAloft,0.9874324537607353
MorningCIN,WindFieldMt,0.7565777065574442
MorningCIN,WindFieldPln,0.5440748186064147
MountainFcst,AMCINInScen,0.6501096968756754
MountainFcst,AMDewptCalPl,0.9934199942221718
MountainFcst,AMInsWliScen,0.5639861962835369
MountainFcst,CapInScen,0.1666579299667716
MountainFcst,CurPropConv,0.5140132062070099
MountainFcst,Date,0.7317143574062778
MountainFcst,Dewpoints,0.4513766985926695
MountainFcst,InsSclInScen,0.45982506137226464
MountainFcst,LIfr12ZDENSd,0.8326810094614412
MountainFcst,LLIW,0.2861283614121136
MountainFcst,LatestCIN,0.998676366767425
MountainFcst,LowLLapse,0.8899737643381936
MountainFcst,MeanRH,0.23246383805764426
MountainFcst,MidLLapse,0.0771151735262803
MountainFcst,MorningCIN,0.12971748200175784
MountainFcst,MvmtFeatures,0.1347778452071322
MountainFcst,N34StarFcst,0.4158470449645929
MountainFcst,PlainsFcst,0.5713990441365933
MountainFcst,R5Fcst,4.121842954487041e-118
MountainFcst,RHRatio,0.643102176118588
MountainFcst,ScenRel3_4,0.6810642172276644
MountainFcst,ScenRelAMCIN,0.6024038376922938
MountainFcst,ScenRelAMIns,0.8697716831748623
MountainFcst,Scenario,0.47837084835389077
MountainFcst,ScnRelPlFcst,0.47837084835389077
MountainFcst,SfcWndShfDis,0.7887348664147626
MountainFcst,SynForcng,0.8121824588029984
MountainFcst,TempDis,0.5885593914044558
MountainFcst,WindAloft,0.7092759877376569
MountainFcst,WindFieldMt,0.27723933156891784
MountainFcst,WindFieldPln,0.41419385633025757
MvmtFeatures,RHRatio,0.5304937692769908
MvmtFeatures,SfcWndShfDis,0.9999996392502052
MvmtFeatures,SynForcng,0.9992558058712397
MvmtFeatures,TempDis,0.9919790471078582
MvmtFeatures,WindAloft,0.9862255200785982
MvmtFeatures,WindFieldMt,0.9289738978843131
MvmtFeatures,WindFieldPln,0.9999988611411872
N0_7muVerMo,AMCINInScen,0.20464609134355524
N0_7muVerMo,AMDewptCalPl,0.9305575310167281
N0_7muVerMo,AMInsWliScen,0.5889971593751191
N0_7muVerMo,AMInstabMt,0.9548436466222122
N0_7muVerMo,AreaMeso_ALS,0.996395504774588
N0_7muVerMo,AreaMoDryAir,0.21934469335675205
N0_7muVerMo,Boundaries,0.5195344523565957
N0_7muVerMo,CapChange,0.2575752729474954
N0_7muVerMo,CapInScen,0.2706120854586967
N0_7muVerMo,CldShadeConv,0.7476558734740583
N0_7muVerMo,CldShadeOth,0.5443195951536967
N0_7muVerMo,CombClouds,0.5488057596812317
N0_7muVerMo,CombMoisture,0.48372364140313273
N0_7muVerMo,CombVerMo,0.996395504774588
N0_7muVerMo,CompPlFcst,0.2575752729474954
N0_7muVerMo,CurPropConv,0.06809539115262313
N0_7muVerMo,Date,0.7832911962453319
N0_7muVerMo,Dewpoints,0.3943196195173499
N0_7muVerMo,IRCloudCover,0.5399833176211828
N0_7muVerMo,InsChange,0.458689839685409
N0_7muVerMo,InsInMt,0.818987219696423
N0_7muVerMo,InsSclInScen,0.204145008617535
N0_7muVerMo,LIfr12ZDENSd,0.5474260916425724
N0_7muVerMo,LLIW,0.3531196954256499
N0_7muVerMo,LatestCIN,0.6573107152714821
N0_7muVerMo,LoLevMoistAd,0.6910317833074929
N0_7muVerMo,LowLLapse,0.525368026631308
N0_7muVerMo,MeanRH,0.7649130390187039
N0_7muVerMo,MidLLapse,0.8585856349078771
N0_7muVerMo,MorningBound,0.3958743550316365
N0_7muVerMo,MorningCIN,0.23992992734042826
N0_7muVerMo,MountainFcst,0.05919152337269235
N0_7muVerMo,MvmtFeatures,0.9639949415175844
N0_7muVerMo,N34StarFcst,0.5735684676825059
N0_7muVerMo,OutflowFrMt,0.07549237820131294
N0_7muVerMo,PlainsFcst,0.5160505538074625
N0_7muVerMo,QGVertMotion,0.8500939299664234
N0_7muVerMo,R5Fcst,0.2827374418160141
N0_7muVerMo,RHRatio,0.7316170243509994
N0_7muVerMo,RaoContMoist,0.6555123197206236
N0_7muVerMo,SatContMoist,0.16115217101614152
N0_7muVerMo,ScenRel3_4,0.8618217820251765
N0_7muVerMo,ScenRelAMCIN,0.40534773011882586
N0_7muVerMo,ScenRelAMIns,0.7731131410580079
N0_7muVerMo,Scenario,0.6901292769465659
N0_7muVerMo,ScnRelPlFcst,0.6901292769465659
N0_7muVerMo,SfcWndShfDis,0.2939675166033783
N0_7muVerMo,SubjVertMo,0.26087192134038323
N0_7muVerMo,SynForcng,0.8319530636372265
N0_7muVerMo,TempDis,0.7934418738681197
N0_7muVerMo,VISCloudCov,0.3218278535333117
N0_7muVerMo,WindAloft,0.05173092213696006
N0_7muVerMo,WindFieldMt,0.8387737925407649
N0_7muVerMo,WindFieldPln,0.3473852868187369
N0_7muVerMo,WndHodograph,0.687364881758932
N34StarFcst,Dewpoints,0.3274434550559289
N34StarFcst,LowLLapse,0.85151642417765
N34StarFcst,MeanRH,0.4077380151588288
N34StarFcst,MidLLapse,0.6303029683304455
N34StarFcst,MvmtFeatures,0.46724611142039063
N34StarFcst,R5Fcst,1.5646477652455282e-54
N34StarFcst,RHRatio,0.4401761593313941
N34StarFcst,SfcWndShfDis,0.9999998344909184
N34StarFcst,SynForcng,0.715942493011157
N34StarFcst,TempDis,0.14469402108596802
N34StarFcst,WindAloft,0.05127062048579666
N34StarFcst,WindFieldMt,0.9341860470438901
N34StarFcst,WindFieldPln,0.07850599949060272
OutflowFrMt,AMCINInScen,0.926085164894937
OutflowFrMt,AMDewptCalPl,0.18956649951201313
OutflowFrMt,AMInsWliScen,0.2694031536645791
OutflowFrMt,Boundaries,4.410329541011356e-07
OutflowFrMt,CapChange,0.32907696577927603
OutflowFrMt,CapInScen,0.9940891939553013
OutflowFrMt,CldShadeConv,0.7250888197077623
OutflowFrMt,CompPlFcst,0.32907696577927603
OutflowFrMt,CurPropConv,0.9852346420797787
OutflowFrMt,Date,0.09748086262913455
OutflowFrMt,Dewpoints,0.9795189060797566
OutflowFrMt,InsChange,0.6736197378407336
OutflowFrMt,InsSclInScen,0.28626298898296737
OutflowFrMt,LIfr12ZDENSd,0.9992815083107411
OutflowFrMt,LLIW,0.9107145157897595
OutflowFrMt,LatestCIN,0.6105516422687474
OutflowFrMt,LoLevMoistAd,0.344360073038017
OutflowFrMt,LowLLapse,0.275421976785346
OutflowFrMt,MeanRH,0.3140405986110329
OutflowFrMt,MidLLapse,0.45468392152521897
OutflowFrMt,MorningBound,0.6218291927414665
OutflowFrMt,MorningCIN,0.563876988778488
OutflowFrMt,MountainFcst,0.181399322956411
OutflowFrMt,MvmtFeatures,0.48701109731609293
OutflowFrMt,N34StarFcst,0.4763269350679529
OutflowFrMt,PlainsFcst,0.4624552297051019
OutflowFrMt,R5Fcst,0.08620352822094152
OutflowFrMt,RHRatio,0.3984243117741025
OutflowFrMt,ScenRel3_4,0.9999999235362009
OutflowFrMt,ScenRelAMCIN,0.2857911845558757
OutflowFrMt,ScenRelAMIns,0.06367978894561706
OutflowFrMt,Scenario,1.0
OutflowFrMt,ScnRelPlFcst,1.0
OutflowFrMt,SfcWndShfDis,0.6605639493257456
OutflowFrMt,SynForcng,0.20167936110127677
OutflowFrMt,TempDis,0.7106305187594377
OutflowFrMt,WindAloft,0.4141486855647998
OutflowFrMt,WindFieldMt,0.5984846116974596
OutflowFrMt,WindFieldPln,0.3421459545051472
PlainsFcst,Dewpoints,0.5394924048508083
PlainsFcst,LowLLapse,0.4510810900690033
PlainsFcst,MeanRH,0.16345453216511188
PlainsFcst,MidLLapse,0.6053124387996036
PlainsFcst,MvmtFeatures,0.26113955901151364
PlainsFcst,N34StarFcst,9.499900140577632e-158
PlainsFcst,R5Fcst,0.13439180943146062
PlainsFcst,RHRatio,0.09225748456568851
PlainsFcst,SfcWndShfDis,0.21727670286640624
PlainsFcst,SynForcng,0.694833761010734
PlainsFcst,TempDis,0.2906033341131123
PlainsFcst,WindAloft,0.09658939618673204
PlainsFcst,WindFieldMt,0.24831441482663968
PlainsFcst,WindFieldPln,0.46671979908889705
QGVertMotion,AMCINInScen,0.7568205368061176
QGVertMotion,AMDewptCalPl,0.07184544319519766
QGVertMotion,AMInsWliScen,0.7710311615143137
QGVertMotion,AMInstabMt,0.19893913613704828
QGVertMotion,AreaMeso_ALS,0.9940538868586261
QGVertMotion,AreaMoDryAir,0.15812509095054153
QGVertMotion,Boundaries,0.7534092487419429
QGVertMotion,CapChange,0.7212042058482087
QGVertMotion,CapInScen,0.8291669901809353
QGVertMotion,CldShadeConv,0.10933306273946977
QGVertMotion,CldShadeOth,0.10451949841901967
QGVertMotion,CombClouds,0.5804930180833778
QGVertMotion,CombMoisture,0.34380346523032523
QGVertMotion,CombVerMo,0.9940538868586261
QGVertMotion,CompPlFcst,0.7212042058482087
QGVertMotion,CurPropConv,0.7520259291546367
QGVertMotion,Date,0.692487534845309
QGVertMotion,Dewpoints,0.31092338262809105
QGVertMotion,IRCloudCover,0.30418354203708037
QGVertMotion,InsChange,0.5811566674447757
QGVertMotion,InsInMt,0.3753685248554015
QGVertMotion,InsSclInScen,0.603670671108469
QGVertMotion,LIfr12ZDENSd,0.6280580167806602
QGVertMotion,LLIW,0.298358821159702
QGVertMotion,LatestCIN,0.07329633201363696
QGVertMotion,LoLevMoistAd,0.8150609379031114
QGVertMotion,LowLLapse,0.3883919064675736
QGVertMotion,MeanRH,0.9963021466515631
QGVertMotion,MidLLapse,0.8603460956464297
QGVertMotion,MorningBound,0.1910373883025774
QGVertMotion,MorningCIN,0.7616943819897365
QGVertMotion,MountainFcst,0.5600516449685242
QGVertMotion,MvmtFeatures,0.0757690367574298
QGVertMotion,N34StarFcst,0.26850768164951083
QGVertMotion,OutflowFrMt,0.6712101444492995
QGVertMotion,PlainsFcst,0.4200244467836959
QGVertMotion,R5Fcst,0.3476667671398838
QGVertMotion,RHRatio,0.7915470821677326
QGVertMotion,RaoContMoist,0.5626501923632303
QGVertMotion,SatContMoist,0.4799083068495985
QGVertMotion,ScenRel3_4,0.655070973408072
QGVertMotion,ScenRelAMCIN,0.4606405660814862
QGVertMotion,ScenRelAMIns,0.93741411464534
QGVertMotion,Scenario,0.9572274044896576
QGVertMotion,ScnRelPlFcst,0.9572274044896576
QGVertMotion,SfcWndShfDis,0.9834761568113854
QGVertMotion,SynForcng,0.4880502923339006
QGVertMotion,TempDis,0.9977384575214261
QGVertMotion,VISCloudCov,0.5964305059090638
QGVertMotion,WindAloft,0.5694228592602734
QGVertMotion,WindFieldMt,0.4534162054624076
QGVertMotion,WindFieldPln,0.899435595330764
QGVertMotion,WndHodograph,0.23047580156116648
R5Fcst,Dewpoints,0.6906728786649459
R5Fcst,LowLLapse,0.6995153406884711
R5Fcst,MeanRH,0.7942255813880181
R5Fcst,MidLLapse,0.08976681514032149
R5Fcst,MvmtFeatures,0.764715578825199
R5Fcst,RHRatio,0.6229849258544836
R5Fcst,SfcWndShfDis,0.13695090212750688
R5Fcst,SynForcng,0.4457148938729125
R5Fcst,TempDis,0.6287064493092247
R5Fcst,WindAloft,0.9001683539796245
R5Fcst,WindFieldMt,0.06771482442076511
R5Fcst,WindFieldPln,0.15014330061534917
RHRatio,SfcWndShfDis,0.950993228440571
RHRatio,SynForcng,0.2642831383398683
RHRatio,TempDis,0.98624562264446
RHRatio,WindAloft,0.20451014339613724
RHRatio,WindFieldMt,0.07645423208350832
RHRatio,WindFieldPln,0.9993589105179883
RaoContMoist,AMCINInScen,0.6287648226278018
RaoContMoist,AMDewptCalPl,0.5899010215016762
RaoContMoist,AMInsWliScen,0.381606614908725
RaoContMoist,AMInstabMt,0.7666768458382235
RaoContMoist,AreaMoDryAir,0.9727365857104684
RaoContMoist,Boundaries,0.809763003058908
RaoContMoist,CapChange,0.5708465908837561
RaoContMoist,CapInScen,0.9987154726379764
RaoContMoist,CldShadeConv,0.5791285417713914
RaoContMoist,CldShadeOth,0.8975020012760757
RaoContMoist,CombClouds,0.9955853216380189
RaoContMoist,CombMoisture,5.0719539552887e-05
RaoContMoist,CompPlFcst,0.5708465908837561
RaoContMoist,CurPropConv,0.3755169870252292
RaoContMoist,Date,0.9544766295075727
RaoContMoist,Dewpoints,0.480203635609438
RaoContMoist,IRCloudCover,0.1376863328697595
RaoContMoist,InsChange,0.1761670874358261
RaoContMoist,InsInMt,0.9105522577260023
RaoContMoist,InsSclInScen,0.3058925169028123
RaoContMoist,LIfr12ZDENSd,0.7317215002833446
RaoContMoist,LLIW,0.6220660407552168
RaoContMoist,LatestCIN,0.5195442083652462
RaoContMoist,LoLevMoistAd,0.2215643374183581
RaoContMoist,LowLLapse,0.8962614738771183
RaoContMoist,MeanRH,0.1363261788194549
RaoContMoist,MidLLapse,0.976975507993957
RaoContMoist,MorningBound,0.8107216568614602
RaoContMoist,MorningCIN,0.9620323283871787
RaoContMoist,MountainFcst,0.43552105996618806
RaoContMoist,MvmtFeatures,0.6733110695292066
RaoContMoist,N34StarFcst,0.06118534477828343
RaoContMoist,OutflowFrMt,0.13315563088579382
RaoContMoist,PlainsFcst,0.3736229740854522
RaoContMoist,R5Fcst,0.6429753103713425
RaoContMoist,RHRatio,0.07424579092523786
RaoContMoist,ScenRel3_4,0.06125639275880133
RaoContMoist,ScenRelAMCIN,0.8213528626735526
RaoContMoist,ScenRelAMIns,0.7884131531422233
RaoContMoist,Scenario,0.621194379948399
RaoContMoist,ScnRelPlFcst,0.621194379948399
RaoContMoist,SfcWndShfDis,0.9299047312083593
RaoContMoist,SynForcng,0.676950728274589
RaoContMoist,TempDis,0.6801901196901566
RaoContMoist,VISCloudCov,0.5481530071581497
RaoContMoist,WindAloft,0.20507459128768288
RaoContMoist,WindFieldMt,0.369311440384729
RaoContMoist,WindFieldPln,0.301464969790825
RaoContMoist,WndHodograph,0.4786616844382635
SatContMoist,AMCINInScen,0.8146917627703563
SatContMoist,AMDewptCalPl,0.1281870615956936
SatContMoist,AMInsWliScen,0.6309390623778235
SatContMoist,AMInstabMt,0.9167703708098159
SatContMoist,AreaMoDryAir,0.3257618835519809
SatContMoist,Boundaries,0.3047160316948125
SatContMoist,CapChange,0.5774000226599703
SatContMoist,CapInScen,0.3438475135513472
SatContMoist,CldShadeConv,0.3043530659362951
SatContMoist,CldShadeOth,0.14846212510889426
SatContMoist,CombClouds,0.07850888854830342
SatContMoist,CombMoisture,4.6235724921895306e-05
SatContMoist,CompPlFcst,0.5774000226599703
SatContMoist,CurPropConv,0.16047942021069495
SatContMoist,Date,0.9263039030708963
SatContMoist,Dewpoints,0.7011544992642302
SatContMoist,IRCloudCover,0.37289462878781243
SatContMoist,InsChange,0.34926410085307585
SatContMoist,InsInMt,0.12943765322385287
SatContMoist,InsSclInScen,0.18856795057336725
SatContMoist,LIfr12ZDENSd,0.33125041591717763
SatContMoist,LLIW,0.3593761944252644
SatContMoist,LatestCIN,0.39155939724059186
SatContMoist,LoLevMoistAd,0.3801632633641968
SatContMoist,LowLLapse,0.4168557327205215
SatContMoist,MeanRH,0.4600151019750093
SatContMoist,MidLLapse,0.060618293731561086
SatContMoist,MorningBound,0.252270639766757
SatContMoist,MorningCIN,0.45220771086279854
SatContMoist,MountainFcst,0.5909188175821392
SatContMoist,MvmtFeatures,0.11424385812976391
SatContMoist,N34StarFcst,0.38526425591037927
SatContMoist,OutflowFrMt,0.686161756032061
SatContMoist,PlainsFcst,0.06483959199033822
SatContMoist,R5Fcst,0.18694477135282325
SatContMoist,RHRatio,0.11508051703599023
SatContMoist,RaoContMoist,0.8098595856945718
SatContMoist,ScenRel3_4,0.29496662037884813
SatContMoist,ScenRelAMCIN,0.5017464830050078
SatContMoist,ScenRelAMIns,0.10231538191467682
SatContMoist,Scenario,0.3682523455622661
SatContMoist,ScnRelPlFcst,0.3682523455622661
SatContMoist,SfcWndShfDis,0.7717019686470454
SatContMoist,SynForcng,0.1749020989380464
SatContMoist,TempDis,0.09672636361187359
SatContMoist,VISCloudCov,0.636506186675277
SatContMoist,WindAloft,0.9860675526418925
SatContMoist,WindFieldMt,0.978874120087217
SatContMoist,WindFieldPln,0.16752977037525654
SatContMoist,WndHodograph,0.6472030334689598
ScenRel3_4,CurPropConv,0.49815979491373974
ScenRel3_4,Dewpoints,0.9999999999998794
ScenRel3_4,LLIW,0.20897412427115436
ScenRel3_4,LatestCIN,0.5944749518897271
ScenRel3_4,LowLLapse,0.34135610865997024
ScenRel3_4,MeanRH,0.16801361258146558
ScenRel3_4,MidLLapse,0.4509575088236215
ScenRel3_4,MvmtFeatures,0.9987704965737585
ScenRel3_4,N34StarFcst,0.08959044794913823
ScenRel3_4,PlainsFcst,0.6646660554182005
ScenRel3_4,R5Fcst,0.23336767694183477
ScenRel3_4,RHRatio,0.999969981406623
ScenRel3_4,ScnRelPlFcst,0.9999839564752199
ScenRel3_4,SfcWndShfDis,0.9849476876656742
ScenRel3_4,SynForcng,0.999999999876817
ScenRel3_4,TempDis,0.9991832787144023
ScenRel3_4,WindAloft,0.96174534193565
ScenRel3_4,WindFieldMt,0.9936653421618692
