node_i,node_j,condition,p_value
ScnRelPlFcst,N34StarFcst,,0.28896188152832664
ScnRelPlFcst,R5Fcst,,0.2994958218393608
ScnRelPlFcst,Dewpoints,,8.272314141072893e-20
ScnRelPlFcst,LowLLapse,,3.917482460212822e-10
ScnRelPlFcst,MeanRH,,1.3644895744225819e-06
ScnRelPlFcst,MidLLapse,,7.954879219844837e-06
ScnRelPlFcst,MvmtFeatures,,1.7239249457375234e-24
ScnRelPlFcst,RHRatio,,2.571397971271532e-13
ScnRelPlFcst,SfcWndShfDis,,3.950075752881229e-36
ScnRelPlFcst,SynForcng,,2.682293488797152e-09
ScnRelPlFcst,TempDis,,2.3000455215456114e-19
ScnRelPlFcst,WindAloft,,5.2270128191082535e-28
ScnRelPlFcst,WindFieldMt,,3.0248115611825425e-14
ScnRelPlFcst,WindFieldPln,,4.351782372034953e-41
PlainsFcst,N34StarFcst,,1.2706619228885691e-105
PlainsFcst,R5Fcst,,1.2542694724416207e-28
PlainsFcst,Dewpoints,,0.13859781269821383
PlainsFcst,LowLLapse,,0.7235942571335257
PlainsFcst,MeanRH,,0.2871803247858387
PlainsFcst,MidLLapse,,0.5719640570099804
PlainsFcst,MvmtFeatures,,0.6601135624511978
PlainsFcst,RHRatio,,0.009376049117787385
PlainsFcst,SfcWndShfDis,,0.1934223363453688
PlainsFcst,SynForcng,,0.1633636714657031
PlainsFcst,TempDis,,0.08598620241450627
PlainsFcst,WindAloft,,0.665529278995793
PlainsFcst,WindFieldMt,,0.9086002527831886
PlainsFcst,WindFieldPln,,0.0022900437709116477
N34StarFcst,R5Fcst,,1.1679951407571348e-31
N34StarFcst,Dewpoints,,0.12871248833197285
N34StarFcst,LowLLapse,,0.5395336057010434
N34StarFcst,MeanRH,,0.35250704683017925
N34StarFcst,MidLLapse,,0.5004769217560978
N34StarFcst,MvmtFeatures,,0.5447983214525729
N34StarFcst,RHRatio,,0.014464607220511568
N34StarFcst,SfcWndShfDis,,0.3912459558635585
N34StarFcst,SynForcng,,0.16519586540438982
N34StarFcst,TempDis,,0.35471191923503875
N34StarFcst,WindAloft,,0.9126351292372786
N34StarFcst,WindFieldMt,,0.4980020961245676
N34StarFcst,WindFieldPln,,0.006042582080399993
R5Fcst,Dewpoints,,0.4089549412360102
R5Fcst,LowLLapse,,0.6825470171674062
R5Fcst,MeanRH,,0.41781951678568763
R5Fcst,MidLLapse,,0.5716636341226051
R5Fcst,MvmtFeatures,,0.7424646713463385
R5Fcst,RHRatio,,0.6657230007583531
R5Fcst,SfcWndShfDis,,0.024575597757206816
R5Fcst,SynForcng,,0.7384214255000863
R5Fcst,TempDis,,0.38718130098334874
R5Fcst,WindAloft,,0.7845562272381529
R5Fcst,WindFieldMt,,0.7537925094947523
R5Fcst,WindFieldPln,,0.066141602950143
Dewpoints,LowLLapse,,0.4051002289634522
Dewpoints,MeanRH,,0.4819513708015505
Dewpoints,MidLLapse,,0.44248471781238136
Dewpoints,MvmtFeatures,,0.21873006392305747
Dewpoints,RHRatio,,0.0032554843033215986
Dewpoints,SfcWndShfDis,,8.854828158588304e-05
Dewpoints,SynForcng,,0.04370566103491217
Dewpoints,TempDis,,3.7161738956856415e-08
Dewpoints,WindAloft,,0.04752689877092936
Dewpoints,WindFieldMt,,0.9635271200730211
Dewpoints,WindFieldPln,,1.632306758600137e-05
LowLLapse,MeanRH,,0.18006190500157135
LowLLapse,MidLLapse,,0.5395161712255687
LowLLapse,MvmtFeatures,,0.30290551356272793
LowLLapse,RHRatio,,0.025711262959807597
LowLLapse,SfcWndShfDis,,0.001249289007549489
LowLLapse,SynForcng,,0.6920882377785558
LowLLapse,TempDis,,0.8418908923932291
LowLLapse,WindAloft,,0.22818115024808974
LowLLapse,WindFieldMt,,0.07676304993497732
LowLLapse,WindFieldPln,,0.04104367749841276
MeanRH,MidLLapse,,0.018613450612011365
MeanRH,MvmtFeatures,,0.13564952868807778
MeanRH,RHRatio,,0.20018047639380715
MeanRH,SfcWndShfDis,,0.008737611741465161
MeanRH,SynForcng,,0.5300313031155441
MeanRH,TempDis,,0.0691955743522581
MeanRH,WindAloft,,0.11479887200482197
MeanRH,WindFieldMt,,0.7550091230936611
MeanRH,WindFieldPln,,0.0008634515790329354
MidLLapse,MvmtFeatures,,0.2252910269579856
MidLLapse,RHRatio,,0.5257542723794576
MidLLapse,SfcWndShfDis,,0.4393710735157009
MidLLapse,SynForcng,,0.1812011099681041
MidLLapse,TempDis,,0.48766640451341636
MidLLapse,WindAloft,,0.13632759430702446
MidLLapse,WindFieldMt,,0.3029115035734058
MidLLapse,WindFieldPln,,0.24776884890784515
MvmtFeatures,RHRatio,,0.016728468185607453
MvmtFeatures,SfcWndShfDis,,0.002026194462459473
MvmtFeatures,SynForcng,,0.032110065493767825
MvmtFeatures,TempDis,,0.01571525424068955
MvmtFeatures,WindAloft,,1.338400340958051e-06
MvmtFeatures,WindFieldMt,,9.953945141501822e-05
MvmtFeatures,WindFieldPln,,1.9270132648502825e-05
RHRatio,SfcWndShfDis,,0.0030975798685107295
RHRatio,SynForcng,,0.4991822269911619
RHRatio,TempDis,,0.21401969805271215
RHRatio,WindAloft,,0.018332408936243744
RHRatio,WindFieldMt,,0.07404356721643075
RHRatio,WindFieldPln,,2.8728467314251704e-05
SfcWndShfDis,SynForcng,,0.05273014197517173
SfcWndShfDis,TempDis,,5.850695403508794e-05
SfcWndShfDis,WindAloft,,0.00035711523645910807
SfcWndShfDis,WindFieldMt,,0.3695786235003727
SfcWndShfDis,WindFieldPln,,1.3791062329280398e-09
SynForcng,TempDis,,0.8318172602756781
SynForcng,WindAloft,,3.2620441368267453e-07
SynForcng,WindFieldMt,,0.18542168376972445
SynForcng,WindFieldPln,,6.061311879504941e-06
TempDis,WindAloft,,0.00973276171195962
TempDis,WindFieldMt,,0.4663783961539031
TempDis,WindFieldPln,,6.642335127523654e-06
WindAloft,WindFieldMt,,8.127188890888767e-07
WindAloft,WindFieldPln,,1.6644139012896662e-09
WindFieldMt,WindFieldPln,,6.259991033884324e-05
N0_7muVerMo,CombVerMo,AreaMeso_ALS,0.9976869253589167
N0_7muVerMo,CombVerMo,AreaMeso_ALS,0.9976869253589167
N0_7muVerMo,CombVerMo,AreaMeso_ALS,0.9976869253589167
N0_7muVerMo,AreaMeso_ALS,CombVerMo,0.9976869253589167
N0_7muVerMo,AreaMoDryAir,CombVerMo,0.9618487628189782
N0_7muVerMo,SfcWndShfDis,CombVerMo,0.9897540559870205
SubjVertMo,CombVerMo,AreaMeso_ALS,0.9861420429041265
SubjVertMo,CombVerMo,AreaMeso_ALS,0.9861420429041265
SubjVertMo,CombVerMo,AreaMeso_ALS,0.9861420429041265
SubjVertMo,CombVerMo,AreaMeso_ALS,0.9861420429041265
SubjVertMo,CombVerMo,AreaMeso_ALS,0.9861420429041265
SubjVertMo,AreaMeso_ALS,CombVerMo,0.9861420429041265
SubjVertMo,AreaMeso_ALS,CombVerMo,0.9861420429041265
SubjVertMo,IRCloudCover,LLIW,0.5101499330333645
SubjVertMo,CompPlFcst,LLIW,0.3008520560919312
SubjVertMo,CapChange,LLIW,0.3008520560919312
SubjVertMo,LLIW,CombVerMo,0.39216156067215113
QGVertMotion,CombVerMo,SfcWndShfDis,0.19836483778729863
QGVertMotion,AreaMeso_ALS,CombVerMo,0.989167063189646
QGVertMotion,InsSclInScen,CombVerMo,0.2685731952316587
QGVertMotion,SfcWndShfDis,CombVerMo,0.9785846177247731
QGVertMotion,TempDis,CombVerMo,0.29054205336045613
CombVerMo,AreaMeso_ALS,AreaMoDryAir,1.778798103320931e-98
CombVerMo,AreaMeso_ALS,AreaMoDryAir,1.778798103320931e-98
CombVerMo,AreaMeso_ALS,AreaMoDryAir,1.778798103320931e-98
CombVerMo,AreaMeso_ALS,AreaMoDryAir,1.778798103320931e-98
CombVerMo,AreaMeso_ALS,AreaMoDryAir,1.778798103320931e-98
CombVerMo,AreaMeso_ALS,AreaMoDryAir,1.778798103320931e-98
CombVerMo,AreaMeso_ALS,AreaMoDryAir,1.778798103320931e-98
CombVerMo,AreaMoDryAir,N0_7muVerMo,0.27057661857277177
CombVerMo,AreaMoDryAir,N0_7muVerMo,0.27057661857277177
CombVerMo,AreaMoDryAir,N0_7muVerMo,0.27057661857277177
CombVerMo,CldShadeOth,QGVertMotion,0.051718212810980047
CombVerMo,CldShadeOth,QGVertMotion,0.051718212810980047
CombVerMo,CldShadeOth,QGVertMotion,0.051718212810980047
CombVerMo,CldShadeOth,QGVertMotion,0.051718212810980047
CombVerMo,AMCINInScen,SubjVertMo,0.7938647671136199
CombVerMo,SfcWndShfDis,AMCINInScen,0.15263373274904535
AreaMeso_ALS,AreaMoDryAir,N0_7muVerMo,0.27057661857277177
AreaMeso_ALS,AreaMoDryAir,N0_7muVerMo,0.27057661857277177
AreaMeso_ALS,AreaMoDryAir,N0_7muVerMo,0.27057661857277177
AreaMeso_ALS,CldShadeOth,QGVertMotion,0.051718212810980047
AreaMeso_ALS,CldShadeOth,QGVertMotion,0.051718212810980047
AreaMeso_ALS,CldShadeOth,QGVertMotion,0.051718212810980047
AreaMeso_ALS,CldShadeOth,QGVertMotion,0.051718212810980047
AreaMeso_ALS,AMCINInScen,SubjVertMo,0.7938647671136199
AreaMeso_ALS,SfcWndShfDis,AMCINInScen,0.15263373274904535
SatContMoist,CombMoisture,AreaMoDryAir,2.096638240399644e-05
SatContMoist,AreaMoDryAir,CombMoisture,0.9651273266804238
RaoContMoist,CombMoisture,AreaMoDryAir,0.9211123258956572
RaoContMoist,AreaMoDryAir,LatestCIN,0.12853577310416028
RaoContMoist,LatestCIN,AreaMoDryAir,0.6429856189808503
CombMoisture,AreaMoDryAir,IRCloudCover,2.358168370708638e-30
CombMoisture,AreaMoDryAir,IRCloudCover,2.358168370708638e-30
CombMoisture,AreaMoDryAir,IRCloudCover,2.358168370708638e-30
CombMoisture,IRCloudCover,AreaMoDryAir,0.7068976731855985
AreaMoDryAir,CldShadeOth,CombMoisture,0.24381986563247238
AreaMoDryAir,CldShadeOth,CombMoisture,0.24381986563247238
VISCloudCov,CombClouds,InsSclInScen,2.486205940696924e-34
VISCloudCov,CombClouds,InsSclInScen,2.486205940696924e-34
VISCloudCov,CldShadeOth,CombClouds,0.7982060902926803
VISCloudCov,InsSclInScen,CldShadeOth,0.39205323233826306
IRCloudCover,CombClouds,CombMoisture,0.027275880381248604
IRCloudCover,CombClouds,CombMoisture,0.027275880381248604
IRCloudCover,CombClouds,CombMoisture,0.027275880381248604
IRCloudCover,CombClouds,CombMoisture,0.027275880381248604
IRCloudCover,CldShadeOth,CombClouds,0.5935616535367381
IRCloudCover,LowLLapse,CldShadeOth,0.4822800100040261
CombClouds,CldShadeOth,VISCloudCov,8.612284735667911e-20
CombClouds,CldShadeOth,VISCloudCov,8.612284735667911e-20
CombClouds,CldShadeOth,VISCloudCov,8.612284735667911e-20
CombClouds,CldShadeOth,VISCloudCov,8.612284735667911e-20
CombClouds,CompPlFcst,CldShadeOth,0.3896055274452224
CombClouds,CapChange,CldShadeOth,0.3896055274452224
CldShadeOth,CldShadeConv,AMDewptCalPl,0.07669374268862243
CldShadeOth,CompPlFcst,AMDewptCalPl,0.07387492634284519
CldShadeOth,CapChange,AMDewptCalPl,0.07387492634284519
CldShadeOth,LoLevMoistAd,AMDewptCalPl,0.1313567820477122
CldShadeOth,LIfr12ZDENSd,AMDewptCalPl,0.5865117536800915
CldShadeOth,AMDewptCalPl,LIfr12ZDENSd,0.3611217254939309
InsInMt,OutflowFrMt,CldShadeConv,0.19582819578706026
InsInMt,CldShadeConv,MountainFcst,5.517123055608288e-07
InsInMt,CldShadeConv,MountainFcst,5.517123055608288e-07
InsInMt,CldShadeConv,MountainFcst,5.517123055608288e-07
InsInMt,MountainFcst,AMInstabMt,5.971585803707388e-05
InsInMt,MountainFcst,AMInstabMt,5.971585803707388e-05
InsInMt,MountainFcst,AMInstabMt,5.971585803707388e-05
WndHodograph,OutflowFrMt,AMInsWliScen,0.0012218599462300395
WndHodograph,OutflowFrMt,AMInsWliScen,0.0012218599462300395
WndHodograph,CldShadeConv,AMInsWliScen,3.1618670529230354e-07
WndHodograph,CldShadeConv,AMInsWliScen,3.1618670529230354e-07
WndHodograph,AMInsWliScen,OutflowFrMt,0.07763549322356894
WndHodograph,AMInsWliScen,OutflowFrMt,0.07763549322356894
OutflowFrMt,Boundaries,WndHodograph,5.6459089512009285e-06
OutflowFrMt,Boundaries,WndHodograph,5.6459089512009285e-06
MorningBound,Boundaries,MountainFcst,1.3932590298309196e-08
MorningBound,MountainFcst,Boundaries,0.07914551935253418
Boundaries,R5Fcst,MorningBound,0.2796629733273243
CldShadeConv,CompPlFcst,InsInMt,0.23537822777681064
CldShadeConv,CompPlFcst,InsInMt,0.23537822777681064
CldShadeConv,CapChange,InsInMt,0.23537822777681064
CldShadeConv,CapChange,InsInMt,0.23537822777681064
CompPlFcst,CapChange,CombClouds,7.188171897324849e-112
CompPlFcst,CapChange,CombClouds,7.188171897324849e-112
CompPlFcst,CapChange,CombClouds,7.188171897324849e-112
CompPlFcst,CapChange,CombClouds,7.188171897324849e-112
CompPlFcst,CapChange,CombClouds,7.188171897324849e-112
CompPlFcst,CapChange,CombClouds,7.188171897324849e-112
CompPlFcst,InsChange,CapChange,0.9998040945290065
CompPlFcst,InsChange,CapChange,0.9998040945290065
CompPlFcst,InsChange,CapChange,0.9998040945290065
CompPlFcst,InsChange,CapChange,0.9998040945290065
CompPlFcst,CapInScen,CapChange,0.8343879905771097
CompPlFcst,CapInScen,CapChange,0.8343879905771097
CompPlFcst,CapInScen,CapChange,0.8343879905771097
CompPlFcst,CapInScen,CapChange,0.8343879905771097
CapChange,InsChange,CompPlFcst,0.9998040945290065
CapChange,InsChange,CompPlFcst,0.9998040945290065
CapChange,InsChange,CompPlFcst,0.9998040945290065
CapChange,InsChange,CompPlFcst,0.9998040945290065
CapChange,CapInScen,CompPlFcst,0.8343879905771097
CapChange,CapInScen,CompPlFcst,0.8343879905771097
CapChange,CapInScen,CompPlFcst,0.8343879905771097
CapChange,CapInScen,CompPlFcst,0.8343879905771097
LoLevMoistAd,InsChange,InsSclInScen,3.470912577583391e-15
LoLevMoistAd,InsChange,InsSclInScen,3.470912577583391e-15
LoLevMoistAd,InsSclInScen,InsChange,0.9771889264527517
LoLevMoistAd,InsSclInScen,InsChange,0.9771889264527517
InsChange,CapInScen,PlainsFcst,0.206872724443363
InsChange,InsSclInScen,R5Fcst,1.3597231317563277e-14
InsChange,InsSclInScen,R5Fcst,1.3597231317563277e-14
InsChange,InsSclInScen,R5Fcst,1.3597231317563277e-14
InsChange,InsSclInScen,R5Fcst,1.3597231317563277e-14
InsChange,InsSclInScen,R5Fcst,1.3597231317563277e-14
InsChange,InsSclInScen,R5Fcst,1.3597231317563277e-14
InsChange,InsSclInScen,R5Fcst,1.3597231317563277e-14
InsChange,InsSclInScen,R5Fcst,1.3597231317563277e-14
InsChange,InsSclInScen,R5Fcst,1.3597231317563277e-14
InsChange,PlainsFcst,CapInScen,0.10111618762277558
InsChange,N34StarFcst,PlainsFcst,0.9571868654150341
InsChange,R5Fcst,PlainsFcst,0.5388277136120423
InsChange,Dewpoints,PlainsFcst,0.3414073139637552
InsChange,MidLLapse,PlainsFcst,0.36288277851584794
MountainFcst,R5Fcst,InsInMt,4.222834940953598e-52
MountainFcst,R5Fcst,InsInMt,4.222834940953598e-52
Date,ScenRelAMCIN,R5Fcst,0.7330496114918984
Date,R5Fcst,ScenRelAMCIN,0.4077368329224593
Date,WindAloft,ScenRelAMCIN,0.0884310043965986
Scenario,ScenRelAMCIN,RHRatio,3.0901931311302684e-35
Scenario,ScenRelAMCIN,RHRatio,3.0901931311302684e-35
Scenario,ScenRelAMCIN,RHRatio,3.0901931311302684e-35
Scenario,ScenRelAMCIN,RHRatio,3.0901931311302684e-35
Scenario,ScenRelAMCIN,RHRatio,3.0901931311302684e-35
Scenario,ScenRelAMCIN,RHRatio,3.0901931311302684e-35
Scenario,ScenRelAMCIN,RHRatio,3.0901931311302684e-35
Scenario,ScenRelAMCIN,RHRatio,3.0901931311302684e-35
Scenario,ScenRelAMCIN,RHRatio,3.0901931311302684e-35
Scenario,ScenRelAMCIN,RHRatio,3.0901931311302684e-35
Scenario,ScenRelAMCIN,RHRatio,3.0901931311302684e-35
Scenario,ScenRelAMCIN,RHRatio,3.0901931311302684e-35
Scenario,ScenRelAMCIN,RHRatio,3.0901931311302684e-35
Scenario,ScenRelAMCIN,RHRatio,3.0901931311302684e-35
Scenario,ScenRelAMCIN,RHRatio,3.0901931311302684e-35
Scenario,ScenRelAMCIN,RHRatio,3.0901931311302684e-35
Scenario,ScenRelAMCIN,RHRatio,3.0901931311302684e-35
Scenario,ScenRelAMIns,ScnRelPlFcst,0.9886162573822468
Scenario,AMInsWliScen,ScenRelAMIns,1.0
Scenario,InsSclInScen,ScenRelAMIns,1.0
Scenario,ScenRel3_4,ScnRelPlFcst,0.6949445351723713
Scenario,ScenRel3_4,ScnRelPlFcst,0.6949445351723713
Scenario,ScnRelPlFcst,Dewpoints,0.9828808304441958
Scenario,ScnRelPlFcst,Dewpoints,0.9828808304441958
Scenario,ScnRelPlFcst,Dewpoints,0.9828808304441958
Scenario,ScnRelPlFcst,Dewpoints,0.9828808304441958
Scenario,ScnRelPlFcst,Dewpoints,0.9828808304441958
Scenario,ScnRelPlFcst,Dewpoints,0.9828808304441958
Scenario,ScnRelPlFcst,Dewpoints,0.9828808304441958
Scenario,ScnRelPlFcst,Dewpoints,0.9828808304441958
Scenario,ScnRelPlFcst,Dewpoints,0.9828808304441958
Scenario,Dewpoints,ScenRelAMIns,1.0
Scenario,LowLLapse,ScenRelAMIns,0.9999999999985533
Scenario,MeanRH,ScenRelAMIns,0.9999999999990467
Scenario,MidLLapse,ScenRelAMIns,0.9999999999912635
Scenario,MvmtFeatures,ScenRelAMIns,0.8962035177162287
Scenario,RHRatio,ScenRelAMIns,0.9999525046834677
Scenario,SfcWndShfDis,ScenRelAMIns,0.9999999430307248
Scenario,SynForcng,ScenRelAMIns,1.0
Scenario,TempDis,ScenRelAMIns,0.9794311890104936
Scenario,WindAloft,ScenRelAMIns,0.8864649920971652
Scenario,WindFieldMt,ScnRelPlFcst,0.9999999999712142
Scenario,WindFieldMt,ScnRelPlFcst,0.9999999999712142
Scenario,WindFieldPln,ScenRelAMIns,0.9999999282884201
ScenRelAMCIN,CapInScen,ScenRelAMIns,0.5468288629127349
ScenRelAMCIN,ScenRelAMIns,RHRatio,8.475408841954393e-23
ScenRelAMCIN,ScenRelAMIns,RHRatio,8.475408841954393e-23
ScenRelAMCIN,ScenRelAMIns,RHRatio,8.475408841954393e-23
ScenRelAMCIN,ScenRelAMIns,RHRatio,8.475408841954393e-23
ScenRelAMCIN,ScenRelAMIns,RHRatio,8.475408841954393e-23
ScenRelAMCIN,ScenRelAMIns,RHRatio,8.475408841954393e-23
ScenRelAMCIN,ScenRelAMIns,RHRatio,8.475408841954393e-23
ScenRelAMCIN,ScenRelAMIns,RHRatio,8.475408841954393e-23
ScenRelAMCIN,ScenRelAMIns,RHRatio,8.475408841954393e-23
ScenRelAMCIN,ScenRelAMIns,RHRatio,8.475408841954393e-23
ScenRelAMCIN,ScenRelAMIns,RHRatio,8.475408841954393e-23
ScenRelAMCIN,ScenRelAMIns,RHRatio,8.475408841954393e-23
ScenRelAMCIN,ScenRelAMIns,RHRatio,8.475408841954393e-23
ScenRelAMCIN,ScenRelAMIns,RHRatio,8.475408841954393e-23
ScenRelAMCIN,ScenRelAMIns,RHRatio,8.475408841954393e-23
ScenRelAMCIN,ScenRelAMIns,RHRatio,8.475408841954393e-23
ScenRelAMCIN,ScenRelAMIns,RHRatio,8.475408841954393e-23
ScenRelAMCIN,ScenRelAMIns,RHRatio,8.475408841954393e-23
ScenRelAMCIN,ScenRelAMIns,RHRatio,8.475408841954393e-23
ScenRelAMCIN,AMInsWliScen,ScenRelAMIns,0.9540579381766827
ScenRelAMCIN,ScenRel3_4,RHRatio,9.975312045807826e-28
ScenRelAMCIN,ScenRel3_4,RHRatio,9.975312045807826e-28
ScenRelAMCIN,ScenRel3_4,RHRatio,9.975312045807826e-28
ScenRelAMCIN,ScenRel3_4,RHRatio,9.975312045807826e-28
ScenRelAMCIN,ScenRel3_4,RHRatio,9.975312045807826e-28
ScenRelAMCIN,ScenRel3_4,RHRatio,9.975312045807826e-28
ScenRelAMCIN,ScenRel3_4,RHRatio,9.975312045807826e-28
ScenRelAMCIN,ScenRel3_4,RHRatio,9.975312045807826e-28
ScenRelAMCIN,ScenRel3_4,RHRatio,9.975312045807826e-28
ScenRelAMCIN,ScenRel3_4,RHRatio,9.975312045807826e-28
ScenRelAMCIN,ScenRel3_4,RHRatio,9.975312045807826e-28
ScenRelAMCIN,ScenRel3_4,RHRatio,9.975312045807826e-28
ScenRelAMCIN,ScenRel3_4,RHRatio,9.975312045807826e-28
ScenRelAMCIN,ScenRel3_4,RHRatio,9.975312045807826e-28
ScenRelAMCIN,ScenRel3_4,RHRatio,9.975312045807826e-28
ScenRelAMCIN,ScenRel3_4,RHRatio,9.975312045807826e-28
ScenRelAMCIN,ScenRel3_4,RHRatio,9.975312045807826e-28
ScenRelAMCIN,ScenRel3_4,RHRatio,9.975312045807826e-28
ScenRelAMCIN,ScenRel3_4,RHRatio,9.975312045807826e-28
ScenRelAMCIN,ScnRelPlFcst,RHRatio,3.0901931311302684e-35
ScenRelAMCIN,ScnRelPlFcst,RHRatio,3.0901931311302684e-35
ScenRelAMCIN,ScnRelPlFcst,RHRatio,3.0901931311302684e-35
ScenRelAMCIN,ScnRelPlFcst,RHRatio,3.0901931311302684e-35
ScenRelAMCIN,ScnRelPlFcst,RHRatio,3.0901931311302684e-35
ScenRelAMCIN,ScnRelPlFcst,RHRatio,3.0901931311302684e-35
ScenRelAMCIN,ScnRelPlFcst,RHRatio,3.0901931311302684e-35
ScenRelAMCIN,ScnRelPlFcst,RHRatio,3.0901931311302684e-35
ScenRelAMCIN,ScnRelPlFcst,RHRatio,3.0901931311302684e-35
ScenRelAMCIN,ScnRelPlFcst,RHRatio,3.0901931311302684e-35
ScenRelAMCIN,ScnRelPlFcst,RHRatio,3.0901931311302684e-35
ScenRelAMCIN,ScnRelPlFcst,RHRatio,3.0901931311302684e-35
ScenRelAMCIN,ScnRelPlFcst,RHRatio,3.0901931311302684e-35
ScenRelAMCIN,ScnRelPlFcst,RHRatio,3.0901931311302684e-35
ScenRelAMCIN,ScnRelPlFcst,RHRatio,3.0901931311302684e-35
ScenRelAMCIN,ScnRelPlFcst,RHRatio,3.0901931311302684e-35
ScenRelAMCIN,ScnRelPlFcst,RHRatio,3.0901931311302684e-35
ScenRelAMCIN,ScnRelPlFcst,RHRatio,3.0901931311302684e-35
ScenRelAMCIN,ScnRelPlFcst,RHRatio,3.0901931311302684e-35
ScenRelAMCIN,PlainsFcst,ScenRelAMIns,0.936961983619954
ScenRelAMCIN,N34StarFcst,ScenRelAMIns,0.9543488493136357
ScenRelAMCIN,R5Fcst,ScenRelAMIns,0.9897509453844197
ScenRelAMCIN,Dewpoints,ScnRelPlFcst,0.9994770515030795
ScenRelAMCIN,Dewpoints,ScnRelPlFcst,0.9994770515030795
ScenRelAMCIN,LowLLapse,ScnRelPlFcst,0.9937527347739775
ScenRelAMCIN,LowLLapse,ScnRelPlFcst,0.9937527347739775
ScenRelAMCIN,MeanRH,ScenRelAMIns,0.4493117871293518
ScenRelAMCIN,MidLLapse,ScenRelAMIns,0.5467487964179787
ScenRelAMCIN,MvmtFeatures,ScenRelAMIns,0.39595379903294436
ScenRelAMCIN,RHRatio,ScenRelAMIns,0.529322597055967
ScenRelAMCIN,SfcWndShfDis,ScnRelPlFcst,0.8724291148077218
ScenRelAMCIN,SfcWndShfDis,ScnRelPlFcst,0.8724291148077218
ScenRelAMCIN,SynForcng,ScenRelAMIns,0.9911709076631527
ScenRelAMCIN,WindAloft,ScenRelAMIns,0.9771073725041715
ScenRelAMCIN,WindFieldPln,ScenRelAMIns,0.16320122726208316
MorningCIN,AMCINInScen,CapInScen,6.7816185692855e-25
MorningCIN,CapInScen,AMCINInScen,0.6522460045229146
AMCINInScen,CapInScen,AreaMeso_ALS,1.1056582031672804e-23
AMCINInScen,CapInScen,AreaMeso_ALS,1.1056582031672804e-23
AMCINInScen,CapInScen,AreaMeso_ALS,1.1056582031672804e-23
ScenRelAMIns,AMInsWliScen,ScnRelPlFcst,1.0
ScenRelAMIns,ScenRel3_4,RHRatio,7.241898200636769e-29
ScenRelAMIns,ScenRel3_4,RHRatio,7.241898200636769e-29
ScenRelAMIns,ScenRel3_4,RHRatio,7.241898200636769e-29
ScenRelAMIns,ScenRel3_4,RHRatio,7.241898200636769e-29
ScenRelAMIns,ScenRel3_4,RHRatio,7.241898200636769e-29
ScenRelAMIns,ScenRel3_4,RHRatio,7.241898200636769e-29
ScenRelAMIns,ScenRel3_4,RHRatio,7.241898200636769e-29
ScenRelAMIns,ScenRel3_4,RHRatio,7.241898200636769e-29
ScenRelAMIns,ScenRel3_4,RHRatio,7.241898200636769e-29
ScenRelAMIns,ScenRel3_4,RHRatio,7.241898200636769e-29
ScenRelAMIns,ScenRel3_4,RHRatio,7.241898200636769e-29
ScenRelAMIns,ScenRel3_4,RHRatio,7.241898200636769e-29
ScenRelAMIns,ScenRel3_4,RHRatio,7.241898200636769e-29
ScenRelAMIns,ScenRel3_4,RHRatio,7.241898200636769e-29
ScenRelAMIns,ScenRel3_4,RHRatio,7.241898200636769e-29
ScenRelAMIns,ScenRel3_4,RHRatio,7.241898200636769e-29
ScenRelAMIns,ScnRelPlFcst,Scenario,0.9886162573822468
ScenRelAMIns,ScnRelPlFcst,Scenario,0.9886162573822468
ScenRelAMIns,ScnRelPlFcst,Scenario,0.9886162573822468
ScenRelAMIns,ScnRelPlFcst,Scenario,0.9886162573822468
ScenRelAMIns,ScnRelPlFcst,Scenario,0.9886162573822468
ScenRelAMIns,ScnRelPlFcst,Scenario,0.9886162573822468
ScenRelAMIns,ScnRelPlFcst,Scenario,0.9886162573822468
ScenRelAMIns,ScnRelPlFcst,Scenario,0.9886162573822468
ScenRelAMIns,PlainsFcst,ScnRelPlFcst,1.0
ScenRelAMIns,Dewpoints,ScnRelPlFcst,1.0
ScenRelAMIns,LowLLapse,ScnRelPlFcst,1.0
ScenRelAMIns,MeanRH,ScnRelPlFcst,0.9999999999999257
ScenRelAMIns,MidLLapse,ScnRelPlFcst,1.0
ScenRelAMIns,MvmtFeatures,ScnRelPlFcst,0.9999999949112655
ScenRelAMIns,RHRatio,ScnRelPlFcst,0.9999999995316684
ScenRelAMIns,SfcWndShfDis,ScnRelPlFcst,0.9999999999999912
ScenRelAMIns,SynForcng,ScnRelPlFcst,1.0
ScenRelAMIns,TempDis,ScnRelPlFcst,0.9999996260982449
ScenRelAMIns,WindAloft,ScnRelPlFcst,0.9999999997410348
ScenRelAMIns,WindFieldPln,ScnRelPlFcst,0.9999999999999112
LIfr12ZDENSd,AMInsWliScen,InsSclInScen,0.06924905214759022
LIfr12ZDENSd,AMInsWliScen,InsSclInScen,0.06924905214759022
LIfr12ZDENSd,InsSclInScen,CldShadeOth,0.11597962675620058
AMDewptCalPl,AMInsWliScen,InsSclInScen,0.031374040185063595
AMDewptCalPl,AMInsWliScen,InsSclInScen,0.031374040185063595
AMDewptCalPl,InsSclInScen,AMInsWliScen,0.5594617619232396
AMDewptCalPl,InsSclInScen,AMInsWliScen,0.5594617619232396
AMInsWliScen,InsSclInScen,MeanRH,5.673930781367726e-39
AMInsWliScen,InsSclInScen,MeanRH,5.673930781367726e-39
